Projeto;Ementa;Palavras-chave;Promoventes
PL 258/1996;DENOMINA RUA DELSUC ALVES DE MAGALHÃES, A ESTRADA  DO JARAGUÁ, QUE INICÍA NA RUA HUM E TERMINA NA RUA DIEGO VELASQUEZ, NO JARDIM BRITÂNIA, DO BAIRRO VILA JARAGUÁ E DÁ OUTRAS PROVIDÊNCIAS.;ADMINISTRACAO REGIONAL DE PERUS | ALTERACAO | ANHANGUERA ( DISTRITO ) | DELSUC ALVES DE MAGALHAES ( RUA ) | DENOMINACAO | DIEGO VELASQUEZ ( RUA ) | JARAGUA ( ESTRADA DO ) ( ANHANGUERA ) | JARDIM BRITANIA | LOGRADOURO PUBLICO | UM ( RUA );Ver. JOSE VIVIANI FERRAZ (PL*)
PL 257/1996;OBRIGA TODOS OS VAREJÕES, SACOLÕES E   FEIRAS-LIVRES, LOCALIZADAS NO MUNICÍPIO DE SÃO PAULO, A POSSUIREM BA LANÇA PILOTO PARA USO COLETIVO, E DÁ OUTRAS PROVIDÊN- CIAS.;AFERICAO | BALANCA | COMPETENCIA | CONSUMIDOR | DEFESA DO CONSUMIDOR | FEIRA LIVRE | FISCALIZACAO | INFRACAO | MULTA | OBRIGATORIEDADE | ORGAO FISCALIZADOR | ORGAOS MUNICIPAIS | PESAGEM | PESO | SACOLAO | SECRETARIA MUNICIPAL DE ABASTECIMENTO | UTILIZACAO | VAREJAO;Ver. JOSE VIVIANI FERRAZ (PL*)
PL 256/1996;REVOGA A LEI No. 11.866/95, QUE INSTITUI O PLANO   DE ATENDIMENTO À SAUDE - PAS, E DÁ OUTRAS PROVIDÊNCIAS.;ASSISTENCIA MEDICO HOSPITALAR | CONSTITUCIONALIDADE | LEI 11.866/1995 | PLANO DE ATENDIMENTO A SAUDE | REVOGACAO | SAUDE PUBLICA;Ver. DEVANIR RIBEIRO (PT)
PL 255/1996;INSTITUI NO MUNICÍPIO DE SÃO PAULO A MEDALHA   DEFESA CIVIL MUNICIPAL, E DÁ OUTRAS PROVIDÊNCIAS.;COMDEC | CONCESSAO HONORIFICA | CRIACAO | DECRETO 26.499/1988 | DECRETOS | DEFESA CIVIL | DIA MUNICIPAL DA DEFESA CIVIL | DIPLOMA | ESCOLHA | EVENTOS | LEI 11.235/1992 | LISTA | MEDALHA DEFESA CIVIL MUNICIPAL | NOME | PREFEITO | SERVICO RELEVANTE | SERVICO VOLUNTARIO;Ver. COSME LOPES (PPB)
PL 254/1996;ALTERA NORMAS DE USO E OCUPAÇÃO DO SOLO NA RUA AVARÉ, DISTRITO DE CONSOLAÇÃO, E DÁ OUTRAS PROVIDÊNCIAS.;ALTERACAO | ARMANDO PENTEADO ( RUA ) | AVARE ( RUA ) | CONSOLACAO ( DISTRITO ) | CORREDOR DE USO ESPECIAL | EXCLUSAO | FARIAS BRITO ( PRACA ) | FUNDACAO ARMANDO ALVARES PENTEADO | LEI 09.411/1981 | PACAEMBU ( BAIRRO ) | PERIMETRO DE ZONA | Z1-007 | Z8-CR1-I | ZONEAMENTO;Ver. ANA MARIA QUADROS (PSDB)
PL 253/1996;[VTA07]             OBRIGA CONDOMÍNIOS RESIDÊNCIAIS A MANTER BRIGADA DE INCÊNDIO, E DÁ OUTRAS PROVIDÊNCIAS.;BRIGADA DE INCENDIO | CONDOMINIO | EDIFICIO | IMOVEL RESIDENCIAL | INCENDIO | LISTA | MEMBROS | OBRIGATORIEDADE | ORGAOS MUNICIPAIS | PORTARIA DE EDIFICIO | PRAZO | SEGURANCA;Ver. EDIVALDO ESTIMA (CIDADANIA)
PL 252/1996;DENOMINA OLINDA MARIA DE MOURA, A PRAÇA PUBLICA INOMI NADA, LOCALIZADA, ENTRE AS RUAS JOSÉ BENTO DE   SOUZA NETO E ERVA DO CAFÉ, NO JARDIM  VISTA LINDA, PIRITUBA AR/PJ, E DÁ OUTRAS PROVIDÊNCIAS.;ADMINISTRACAO REGIONAL DE PIRITUBA / JARAGUA | DENOMINACAO | ERVA CAFE ( RUA ) | JARDIM VISTA LINDA | JOSE BENTO DE SOUSA NETO ( RUA ) | LOGRADOURO PUBLICO | OLINDA MARIA DE MOURA ( PRACA ) | PIRITUBA ( DISTRITO ) | PRACA PUBLICA;Ver. ALMIR GUIMARAES (PDT)
PL 251/1996;"ESTABELECE CRITÉRIOS PARA INCLUSÃO DE LOGRADOUROS PU- BLICOS NAS OPERAÇÕES INTERLIGADAS; OBJETO DA LEI  no. 11.773 de 18 DE MAIO DE 1995, E DÁ OUTRAS PROVIDÊNCI- AS.";ALTERACAO | ASSENTIMENTO PREVIO | ATUALIZACAO | CET | CRITERIOS | DADOS | EFEITO | HABITACAO DE INTERESSE SOCIAL | IMOVEL | IMOVEL LINDEIRO | JUSTIFICATIVA | LEI 11.773/1995 | LEVANTAMENTO | LINHA DE ONIBUS | LOGRADOURO PUBLICO | OPERACOES INTERLIGADAS | PARECER | PASSAGEIRO | PERIODO | PLANEJAMENTO | PRAZO | PROGRAMA DIREITO A MORADIA | PROXIMIDADE | QUANTIDADE | SINALIZACAO | TRAFEGO | TRANSITO | USUARIO | VEICULOS | Z1 | ZONEAMENTO;Ver. BRUNO FEDER (PPB)
PL 250/1996;ALTERA REDAÇÃO DO INCISO II DO ARTIGO 4o. DA LEI  No. 11.322 de 22 DE DEZEMBRO DE 1992, E DÁ OUTRAS  PROVI- DÊNCIAS.;ALTERACAO | ASSENTIMENTO PREVIO | ASSINATURA | BOLSAO RESIDENCIAL | FECHAMENTO | LEI 11.322/1992 | LOGRADOURO PUBLICO | LOTE | MAIORIA SIMPLES | MORADOR | MUNICIPE | PERCENTAGEM | PROPRIETARIO | QUORUM | SUBSCRICAO | TERRENO | TRAFEGO | TRANSITO;Ver. NELO RODOLFO (MDB)
PL 249/1996;ALTERA REDAÇÃO DO ARTIGO 1o. DA LEI No. 10.898 de  05 DE DEZEMBRO DE 1990, E DÁ OUTRAS PROVIDÊNCIAS.;ALTERACAO | AUTORIZACAO | CIRCULACAO | FECHAMENTO | LEI 10.898/1990 | LEI 12.138/1996 | LIMITACAO | LOGRADOURO PUBLICO | MORADOR | MUNICIPE | PROIBICAO | RUA SEM SAIDA | TRAFEGO | TRANSITO | VEICULOS | VILA RESIDENCIAL | VISITANTE;Ver. NELO RODOLFO (MDB)
PL 248/1996;ALTERA REDAÇÃO DO ARTIGO 1o. DA LEI No. 8.776 de 6 DE SETEMBRO DE 1978, E DÁ OUTRAS PROVIDÊNCIAS.;ALTERACAO | CRITERIOS | DENOMINACAO | EDIFICIO PUBLICO | HOMONIMIA | IDENTIFICACAO | LEI 08.776/1978 | LEI 12.339/1997 | LOGRADOURO PUBLICO | NOME | NORMAS | PERSONAGEM ILUSTRE | PROIBICAO | RIDICULIZACAO | SEMELHANCA;Ver. NELO RODOLFO (MDB)
PL 247/1996;DISPÕE SOBRE A ALTERAÇÃO DO ZONEAMENTO DE USO E OCUPA ÇÃO DO SOLO, INCLUINDO A AVENIDA JORGE JOÃO SAAD   NA LISTA DE CORREDORES DE USO ESPECIAL Z8-CR2, E DÁ  OU- TRAS PROVIDÊNCIAS.;ADMINISTRACAO REGIONAL DO BUTANTA | ALTERACAO | CORREDOR DE USO ESPECIAL | JORGE JOAO SAAD ( AVENIDA ) | LEI 09.412/1981 | MORUMBI ( DISTRITO ) | VILA PROGREDIOR | Z8-CR2 | ZONEAMENTO;Ver. MARCOS CINTRA (PSD)
PL 246/1996;DENOMINA DOMINGOS MARCELLINI A ATUAL RUA 23, LOCALIZA DA NO JARDIM ANÁLIA FRANCO, BAIRRO DO TATUAPÉ, E   DÁ OUTRAS PROVIDÊNCIAS.;ADMINISTRACAO REGIONAL DA MOOCA | CERET ( PARQUE ) | DENOMINACAO | DOMINGOS MARCELLINI ( RUA ) | EDUARDO COTCHING ( AVENIDA DOUTOR ) | JARDIM ANALIA FRANCO | LOGRADOURO PUBLICO | TATUAPE ( DISTRITO ) | VINTE E TRES ( RUA );Ver. JOSE INDIO FERREIRA DO NASCIMENTO (PPB)
PL 245/1996;DENOMINA RUA FELISBELA GONÇALVES A ATUAL RUA 16, LOCA LIZADA NO JARDIM ANÁLIA FRANCO, BAIRRO TATUAPÉ, E  DÁ OUTRAS PROVIDÊNCIAS.;ADMINISTRACAO REGIONAL DA MOOCA | DENOMINACAO | DEZESSEIS ( RUA ) | ELEONORA CINTRA ( RUA ) | FELISBELA GONCALVES ( RUA ) | JARDIM ANALIA FRANCO | LOGRADOURO PUBLICO | TATUAPE ( DISTRITO );Ver. JOSE INDIO FERREIRA DO NASCIMENTO (PPB)
PL 244/1996;INSTITUI O FESTIVAL DE BANDAS E FANFARRAS DA   CIDADE DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS.;ANHEMBI ( EMPRESA ) | BANDA DE MUSICA | CRITERIOS | ESPETACULO MUSICAL | EVENTOS | FANFARRA | FESTIVAL DE BANDAS E FANFARRAS CIDADE DE SAO PAULO | LEI 12.503/1997 | LOCAL | ORGANIZACAO | PLANEJAMENTO | PMSP | POLO CULTURAL E ESPORTIVO GRANDE OTELO | SECRETARIA MUNICIPAL DE CULTURA | SECRETARIA MUNICIPAL DE ESPORTES, LAZER E RECREACAO;Ver. TONINHO PAIVA (PL)
PL 243/1996;ALTERA NORMAS DE USO E OCUPAÇÃO DO SOLO DE ÁREA SITU- ADA NO DISTRITO DE VILA MARIANA, E DÁ OUTRAS PROVIDÊN CIAS.;ADMINISTRACAO REGIONAL DE VILA MARIANA | ALTERACAO | CLAUDIO ROSSI ( RUA ) | COLONIA DA GLORIA ( RUA ) | ESPACO LIVRE | EXCLUSAO | JARDIM DA GLORIA | JULIO PEREIRA LOPES ( RUA COMENDADOR ) | LEI 09.411/1981 | LUIS WASHINGTON VITA ( RUA DOUTOR ) | MARCELINO CHAMPAGNAT ( RUA ) | VALENTINO SOLA ( RUA DOUTOR ) | VILA MARIANA ( DISTRITO ) | VITOR DUBUGRAS ( RUA ) | Z1-015 | Z18 | ZONEAMENTO;Ver. NELO RODOLFO (MDB)
PL 242/1996;"FIXA A MENOR REMUNERAÇÃO DOS SERVIDORES   MUNICIPAIS; DISPÕE SOBRE A CONCESSÃO DE ABONO AOS SERVIDORES MUNI CIPAIS QUE ESPECIFICA, E DÁ OUTRAS PROVIDÊNCIAS.";ABONO | ADICIONAL DA SEXTA PARTE | ADICIONAL POR TEMPO DE SERVICO | AGENTE DE APOIO FISCAL | AGENTE VISTOR | AGENTE VISTOR DE ABASTECIMENTO | ARQUITETO | ASSISTENTE DE LIMPEZA PUBLICA | AUTARQUIA | CARGO | CARGO EM COMISSAO | CMSP | CONTRIBUICAO HOSPITALAR | CONTRIBUICAO PREVIDENCIARIA | DECIMO TERCEIRO SALARIO | DESCONTO SALARIAL | ENGENHEIRO | ENGENHEIRO AGRONOMO | FUNCAO | HOSPITAL DO SERVIDOR PUBLICO MUNICIPAL | INCORPORACAO | INSPETOR DE SERVICOS | INSPETOR DE SINALIZACAO | INSPETOR FISCAL | INSTRUTOR DE FANFARRA | IPREM | JORNADA DE TRABALHO | LEI 09.160/1980 | LEI 09.168/1980 | LEI 10.430/1988 | LEI 10.793/1989 | LEI 11.548/1994 | LEI 12.053/1996 | PENSAO PREVIDENCIARIA | PENSAO VITALICIA | PENSIONISTA | PERIODO | PISO SALARIAL | PROFESSOR DE ARTES INDUSTRIAIS | PROPORCIONALIDADE | PROVENTOS | RECLASSIFICACAO | REFERENCIA DA-15 | REMUNERACAO | SERVIDOR | SERVIDOR ADMITIDO | SERVIDOR APOSENTADO | SERVIDOR DA CMSP | TETO SALARIAL | TRIBUNAL DE CONTAS DO MUNICIPIO | VALOR | VANTAGEM PESSOAL | VENCIMENTOS | VIGENCIA;Executivo - PAULO MALUF
PL 241/1996;CRIA NOS CEMITÉRIOS MUNICIPAIS DA CIDADE DE SÃO PAULO A REDE FUNERÁRIA DE INFORMATIZAÇÃO E PESQUISA - REFIP E DÁ OUTRAS PROVIDÊNCIAS.;ACESSO | CEMITERIO MUNICIPAL | COMPUTADOR | DADOS | INFORMACAO | REDE FUNERARIA DE INFORMATIZACAO E PESQUISA | SISTEMA DE COMPUTADOR;Ver. EDER JOFRE (PSDB)
PL 240/1996;DISPÕE SOBRE A OBRIGATORIEDADE DE O PODER PUBLICO MU- NICIPAL AMPLIAR A FROTA MUNICIAPL DE ÔNIBUS EM   CASO DE MEDIDAS DE RESTRIÇÃO DE CIRCULAÇÃO OU DE   RODIZIO DE AUTOMÓVEIS PARTICULARES E ACRESCENTA PARÁGRAFO   À LEI 11.037/91, E DÁ OUTRAS PROVIDÊNCIAS.;ALTERACAO | AMPLIACAO | AUMENTO | CIRCULACAO | COMBUSTIVEL | EMPRESA DE TRANSPORTE COLETIVO | FROTA | GAS NATURAL | LEI 11.037/1991 | ONIBUS | RESTRICAO | RODIZIO DE VEICULOS | TRAFEGO | TRANSITO | TRANSPORTE COLETIVO | VEICULOS | VEICULOS A GAS NATURAL;Ver. SERGIO RICARDO SILVA ROSA (PT)
PL 239/1996;INSTITUI NO SISTEMA DE TRANSPORTES COLETIVOS DO MUNCI PIO DE SÃO PAULO, O PASSE DO DESEMPREGADO, E DÁ   OU- TRAS PROVIDÊNCIAS.;CONTRATO DE TRABALHO | CRIACAO | DESEMPREGADO | GRATUIDADE | ISENCAO | ONIBUS | PASSE DO DESEMPREGADO | RESCISAO | SPTRANS | TARIFAS | TRANSPORTE COLETIVO | VALIDADE;Ver. VITAL NOLASCO (PC DO B)
PL 238/1996;Denomina Jose Benedito de Oliveira, a viela       sem denominação, localizada no setor 119-entre as quadras 47e 51,no Bairro do Sacomã,e dá outras providências.;ADMINISTRACAO REGIONAL DO IPIRANGA | DENOMINACAO | IPIRANGA ( DISTRITO ) | JOSE BENEDITO DE OLIVEIRA ( VIELA ) | LOGRADOURO PUBLICO | SACOMA ( DISTRITO ) | VIELA;Ver. BRUNO FEDER (PPB)
PL 237/1996;DISPÕE SOBRE A FISCALIZAÇÃO SANITÁRIA DO  ENVASAMENTO E DISTRIBUIÇÃO DE ÁGUAS MINERAIS COMERCIALIZADAS   NA CAPITAL E DÁ OUTRAS PROVIDÊNCIAS.;AGUA ENGARRAFADA | AGUA MINERAL | AGUA POTAVEL | ANALISE | AUTORIDADE MUNICIPAL | COMERCIALIZACAO | CUMPRIMENTO | DECRETO 25.544/1988 | DEFESA DO CONSUMIDOR | DEPARTAMENTO DE INSPECAO MUNICIPAL DE ALIMENTOS | DEPARTAMENTO DE VIGILANCIA E CONTROLE SANITARIO | DISTRIBUICAO | FISCALIZACAO | HIGIENE PUBLICA | LABORATORIO | LEGISLACAO ESTADUAL | LEGISLACAO FEDERAL | LEI 10.153/1986 | SECRETARIA MUNICIPAL DE ABASTECIMENTO | VIGILANCIA SANITARIA;Ver. BRUNO FEDER (PPB)
PL 236/1996;DISPÕE SOBRE A OBRIGATORIEDADE DE INCLUSÃO DE CLÁUSU- LA SOBRE ABERTURA DE CONTA BANCÁRIA EM TODOS OS  CON- TRATOS E CONVÊNIOS FIRMADOS COM O MUN.,QUE EXIJAN PA- GAMENTO OU DEPÓSITO DE DINHEIRO A QUALQUER TÍTULO,POR PARTE DO PODER PUBLICO E DÁ OUTRAS PROVIDÊNCIAS.;ABERTURA | BANCOS | CLAUSULA | COMUNICACAO | CONTA BANCARIA | CONTRATO | CONVENIO | DEPOSITO BANCARIO | DEPOSITO MONETARIO | ESCOLHA | INCLUSAO | INFORMACAO | INSTITUICAO FINANCEIRA | NOME | OBRIGATORIEDADE | ORGAOS MUNICIPAIS | PAGAMENTO | PMSP;Ver. ARCHIBALDO ZANCRA (PL*)
PL 235/1996;INSTITUI O DIA DA GRÉCIA NO ÂMBITO DO MUNICÍPIO    DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS.;CALENDARIO OFICIAL DE EVENTOS | COMEMORACAO | DATA COMEMORATIVA | DIA DA GRECIA | GRECIA;Ver. HANNA GHARIB (PPB)
PL 234/1996;DISPÕE SOBRE A CRIAÇÃO DO CONSELHO DAS RELAÇÕES    DE GÊNERO, E DÁ OUTRAS PROVIDÊNCIAS.;COMPETENCIA | COMPORTAMENTO | CONSELHO DAS RELACOES DE GENERO | CRIACAO | DESIGUALDADE SOCIAL | DISCRIMINACAO | GENERO ( SEXO ) | HOMEM | MULHER | RELACOES DE GENERO | RELACOES HUMANAS | SEXO;Ver. ANA MARIA QUADROS (PSDB)
PL 233/1996;CRIA A GALERIA DE HONRA DO PUGILISMO BRASILEIRO, E DÁ OUTRAS PROVIDÊNCIAS.;CRIACAO | ESTADIO DO PACAEMBU | GALERIA DE HONRA DO PUGILISMO BRASILEIRO | GINASIO | PUGILISMO | SECRETARIA MUNICIPAL DE ESPORTES, LAZER E RECREACAO | VINCULACAO;Ver. TONINHO PAIVA (PL)
PL 232/1996;CRIA A GALERIA DE HONRA DO AUTOMOBILISMO BRASILEIRO,E DÁ OUTRAS PROVIDÊNCIAS.;AUTODROMO DE INTERLAGOS | AUTOMOBILISMO | CRIACAO | GALERIA DE HONRA DO AUTOMOBILISMO BRASILEIRO | SECRETARIA MUNICIPAL DE ESPORTES, LAZER E RECREACAO | VINCULACAO;Ver. TONINHO PAIVA (PL)
PL 231/1996;APROVA PLANO DE MELHORAMENTO VIÁRIO NO DISTRITO DE CI DADE DUTRA, E DÁ OUTRAS PROVIDÊNCIAS.;ABERTURA DE LOGRADOURO | ADMINISTRACAO REGIONAL DE CAPELA DO SOCORRO | ALINHAMENTO DE LOGRADOURO | AUTODROMO DE INTERLAGOS | CIDADE DUTRA ( DISTRITO ) | IMOVEL | JOAO PAULO DA SILVA ( AVENIDA ) | MANUEL DE TEFFE ( RUA ) | MELHORAMENTO PUBLICO | UTILIDADE PUBLICA;Executivo - PAULO MALUF
PL 230/1996;REVOGA O ARTIGO 10 DA LEI No. 10.072, DE 09 DE  JUNHO DE 1986, QUE DISPÕE SOBRE A INSTALAÇÃO DE BANCAS   DE JORNAIS E REVISTAS EM LOGRADOURO PUBLICOS, E DÁ   OU- TRAS PROVIDÊNCIAS. (em regime de urgência);ALTERACAO | BANCA DE JORNAL | COMPROVACAO | CONTRIBUICAO SINDICAL | JORNALEIRO | LEI 10.072/1986 | PAGAMENTO | PERMISSIONARIA | QUITACAO | REVOGACAO;Executivo - PAULO MALUF
PL 229/1996;INSTITUI, NO ÂMBITO DO MUNICÍPIO, O DIA DA  SOCIEDADE ESPORTIVA PALMEIRAS, E DÁ OUTRAS PROVIDÊNCIAS.;CALENDARIO OFICIAL DE EVENTOS | COMEMORACAO | DATA COMEMORATIVA | DIA DA SOCIEDADE ESPORTIVA PALMEIRAS | SOCIEDADE ESPORTIVA PALMEIRAS;Ver. EDIVALDO ESTIMA (CIDADANIA)
PL 228/1996;DISPÕE SOBRE A COLOCAÇÃO, NOS VEÍCULOS DE  TRANSPORTE COLETIVO DE PASSAGEIROS, DE PEGA-MÃOS FRONTAIS DESTI- NADOS A PASSAGEIROS ESPECIAIS COM ASSENTO PREFERENCI- AL SOBRE AS CAIXAS DE RODAS, E DÁ OUTRAS PROVIDÊNCIAS;ASSENTO | ASSENTO DIANTEIRO | CAIXA DE RODA | CORRIMAO | DEFICIENTE FISICO | GESTANTE | IDOSO | INSTALACAO | ONIBUS | PASSAGEIRO | PESSOA COM DEFICIENCIA | PREFERENCIA | RODA DE VEICULO | SEGURANCA | TRANSPORTE COLETIVO | UTILIZACAO;Ver. EDIVALDO ESTIMA (CIDADANIA)
PL 227/1996;INSTITUI E INSERE A TAÇA SÃO PAULO DE TRIATHLON/TRIA- THLON INTERNACIONAL DE SÃO PAULO NA PROGRAMAÇÃO OFICI AL DE EVENTOS DA CIDADE DE SÃO PAULO, E DÁ OUTRAS PRO VIDÊNCIAS.;AMBITO INTERNACIONAL | ATLETA | CALENDARIO OFICIAL DE EVENTOS | COMPETICAO ESPORTIVA | CRIACAO | ESPORTE | EVENTOS | TACA SAO PAULO DE TRIATHLON / TRIATHLON INTERNACIONAL DE SAO PAULO | TRIATHLON;Ver. DALMO PESSOA (MDB)
PL 226/1996;DISPÕE SOBRE A AUTORIZAÇÃO PARA AS DENOMINADAS EMPRE- SAS JUNIORES FUNCIONAREM EM IMÓVEIS RESIDÊNCIAIS, CON CEDE INCENTIVO FISCAL E DÁ OUTRAS PROVIDÊNCIAS.;ACONDICIONAMENTO | AREA DE PROTECAO AMBIENTAL | ARMA | ATIVIDADE EDUCATIVA | AUTORIZACAO | BANCO DE SANGUE | BENEFICIARIO | BENS PAISAGISTICOS | CADASTRO | CANCELAMENTO | CERTIFICADO | CLINICA VETERINARIA | CMSP | COMBUSTIVEL | COMERCIALIZACAO | COMERCIO | COMPETENCIA | COMPROVACAO | COMUNIDADE | CONDOMINIO | EDIFICIO | EMPRESA JUNIOR | ESTABELECIMENTO | ESTABELECIMENTO DE ENSINO | ESTOQUE | EXCLUSAO | EXERCICIO FINANCEIRO | EXERCICIO PROFISSIONAL | FACULDADE | FATURAMENTO | FISCALIZACAO | FOGOS DE ARTIFICIO | FORMACAO PROFISSIONAL | FUNCIONAMENTO | HIGIENE | HOSPITAL | IMOVEL RESIDENCIAL | IMPOSTOS | INCENTIVO FISCAL | INFORMACAO | INSCRICAO | IPTU | ISENCAO | ISS | LABORATORIO | LIMITACAO | MAO DE OBRA ESPECIALIZADA | MUNICAO | NORMAS | OBRIGATORIEDADE | ODOR | ORDEM PUBLICA | PAGAMENTO | PERCENTAGEM | PERIGO | PMSP | POLUICAO SONORA | PRAZO | PRODUTO | PRODUTO PERIGOSO | PRODUTO QUIMICO | PROIBICAO | RECEITA TRIBUTARIA | REGULAMENTO | RISCOS | RUIDO | SAO PAULO ( MUNICIPIO ) | SAUDE ( ASSUNTO GERAL ) | SECRETARIA DAS FINANCAS | SEDE | SEGURANCA | SOCIEDADE CIVIL | TOMBAMENTO | TRANSITO | UNIVERSIDADE | UTILIZACAO | VALIDADE | VALOR;Ver. MARCOS CINTRA (PSD)
PL 225/1996;DISPÕE SOBRE A AFIXAÇÃO DE PLACA INFORMATIVA DO SEGU- RO OBRIGATÓRIO NOS ÔNIBUS DO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.;APOLICE DE SEGURO | EMPRESA DE SEGUROS | ENDERECO | INFORMACAO | INFRACAO | INOBSERVANCIA | LOCAL | MEDIDA | MULTA | NOME | NUMERO DE TELEFONE | OBRIGATORIEDADE | ONIBUS | PADRONIZACAO | PLACA | SEGURO OBRIGATORIO | TRANSPORTE COLETIVO;Ver. NELO RODOLFO (MDB)
PL 224/1996;OBRIGA TODOS OS ÔNIBUS QUE CIRCULAM NAS  PROXIMIDADES DAS ESTAÇÕES DO METRÔ, A POSSUIREM BILHETES DE  INTE- GRAÇÃO ÔNIBUS-METRÔ, PARA VENDA A SEUS USUÁRIOS, E DÁ OUTRAS PROVIDÊNCIAS.;BILHETE DE INTEGRACAO METRO / ONIBUS | EMPRESA DE TRANSPORTE COLETIVO | ESTACAO DE METRO | INFRACAO | MULTA | OBRIGATORIEDADE | ONIBUS | PASSAGEIRO | PENALIDADE | PROXIMIDADE | TRANSPORTE COLETIVO | USUARIO | VENDA;Ver. JOSE VIVIANI FERRAZ (PL*)
PL 223/1996;PERMITE O EXECUTIVO A CRIAR CAMPANHAS DE PREVENÇÃO  E DE COMBATE CONTRA A INFECÇÃO HOSPITALAR A SER IMPLAN- TADA EM TODOS OS HOSPITAIS MUNICIPAIS E DÁ OUTRAS PRO VIDÊNCIAS.;AUTORIZACAO | BACTERIA | CAMPANHA DE PREVENCAO CONTRA A INFECCAO HOSPITALAR | COMISSAO DE CONTROLE DE INFECCAO HOSPITALAR | HOSPITAL MUNICIPAL | IMPLANTACAO | INFECCAO HOSPITALAR | PMSP | PREVENCAO | SAUDE ( ASSUNTO GERAL );Ver. WADIH MUTRAN (PDT)
PL 222/1996;DISPÕE SOBRE A OBRIGATORIEDADE DE INSTALAÇÃO DE TACÓ- GRAFO EM TODOS OS VEÍCULOS QUE EFETUAM O SERVIÇO   DE TRANSPORTE DE PASSAGEIROS ATRAVÉS DE LOTAÇÃO, E DÁ OU- TRAS PROVIDÊNCIAS.;CONTROLE | DESCUMPRIMENTO | INFRACAO | INSTALACAO | LOTACAO ( TRANSPORTE COLETIVO ) | MULTA | OBRIGATORIEDADE | PRAZO | PROPRIETARIO | SEGURANCA | TACOGRAFO | TRANSPORTE COLETIVO | VEICULOS | VELOCIDADE;Ver. WADIH MUTRAN (PDT)
PL 221/1996;ACRESCENTA PARÁGRAFO UNICO AO ARTIGO 2o. DA LEI   10. 154 de 07 DE OUTUBRO DE 1986, E DÁ OUTRAS PROVIDÊNCI- AS.;ALTERACAO | CONTROLE | DESCUMPRIMENTO | INFRACAO | INSTALACAO | LEI 10.154/1986 | MULTA | OBRIGATORIEDADE | PRAZO | PROPRIETARIO | SEGURANCA | TACOGRAFO | TRANSPORTE ESCOLAR | VEICULOS | VELOCIDADE | VIDA UTIL;Ver. WADIH MUTRAN (PDT)
PL 220/1996;DENOMINA DE PAULO REHDER, A PASSAGEM A (CODLOG 42.136 -7) LOCALIZADA NO SETOR 168 QUADRA 231, CAMPO   LIMPO AR/CL, E DÁ OUTRAS PROVIDÊNCIAS.;ADMINISTRACAO REGIONAL DE CAMPO LIMPO | ASSOCIACAO DOS CARTUNISTAS DO BRASIL | CAMPO LIMPO ( DISTRITO ) | CAMPO LIMPO ( ESTRADA DO ) ( JARDIM SAO LUIS ) | DENOMINACAO | JARDIM MARTINICA | LOGRADOURO PUBLICO | PASSAGEM PARTICULAR | PAULO REHDER ( PASSAGEM ) | TIMBORANA ( RUA );Ver. MARIO NODA (PTB)
PL 219/1996;DENOMINA DE ANTONIO GONÇALVES DE OLIVEIRA, A PASSAGEM DOIS (CODLOG 59.069-0) LOCALIZADA NO SETOR 168 QUADRA 086 CAMPO LIMPO AR/CL, E DÁ OUTRAS PROVIDÊNCIAS.;ADMINISTRACAO REGIONAL DE CAMPO LIMPO | ANTONIO GONCALVES DE OLIVEIRA ( PASSAGEM ) | CAMPO LIMPO ( DISTRITO ) | DENOMINACAO | DOIS ( PASSAGEM ) | ESPACO LIVRE | JARDIM LEONIDAS MOREIRA | LOGRADOURO PUBLICO | LUIS GONZAGA FREIRE ( RUA ) | PASSAGEM PARTICULAR;Ver. MARIO NODA (PTB)
PL 218/1996;DENOMINA DE MÁRIO BREVES PEIXOTO A PASSAGEM SEM DENO- MINAÇÃO (CODLOG 68.660-3) LOCALIZADA NO SETOR 168 QUA DRA 075 CAMPO LIMPO AR/CL, E DÁ OUTRAS PROVIDÊNCIAS.;ADMINISTRACAO REGIONAL DE CAMPO LIMPO | CAMPO LIMPO ( DISTRITO ) | CARLOS LACERDA ( AVENIDA ) | DENOMINACAO | LOGRADOURO PUBLICO | MARIO BREVES PEIXOTO ( PASSAGEM ) | PASSAGEM PARTICULAR;Ver. MARIO NODA (PTB)
PL 217/1996;DENOMINA DE FULVIO PENNACCHI, A PASSAGEM SEM DENOMINA ÇÃO (CODLOG 78.065-0) LOCALIZADA NO SETOR 184  QUADRA 208 CAMPO LIMPO AR/CL, E DÁ OUTRAS PROVIDÊNCIAS.;ADMINISTRACAO REGIONAL DE CAMPO LIMPO | AUGUSTO BARBOSA TAVARES ( AVENIDA ) | CAMPO LIMPO ( DISTRITO ) | DENOMINACAO | FULVIO PENNACCHI ( PASSAGEM ) | LOGRADOURO PUBLICO | PASSAGEM PARTICULAR;Ver. MARIO NODA (PTB)
